month,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,N10,SHARE_GPRH,N3H,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF,var_name,var_label
11/01/1900,,,,47.3435592651367,38.1884956359863,50.5341873168945,,,1.70788359642029,7319,46.2822456359863,,81.494010925293,,45.2685890197754,,0.368902862071991,0.0136630684137344,0.355239778757095,0,0.0136630684137344,0.628501176834106,0.423555135726929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0273261368274689,0.0136630684137344,0.0273261368274689,0.0273261368274689,0.0409892052412033,0.0273261368274689,0.0409892052412033,0.450881272554398,0.0409892052412033,0.464544326066971,0,0.0273261368274689,0.327913641929626,0.0136630684137344,0.423555135726929,0.601175010204315,0,0.0546522736549377,0,0.0819784104824066,0,0.163956820964813,0.0819784104824066,0,0.0273261368274689,0,0.0819784104824066,0,0.0409892052412033,0.341576725244522,0.0273261368274689,0.0273261368274689,0.204946026206017,0,0.0136630684137344,0.0683153420686722,0,0.0409892052412033,0,0,1.59857904911041,0,0.0136630684137344,0.286924451589584,N3H,"Number of articles (3 historical newspapers, 1900-)"
12/01/1900,,,,49.3197479248047,49.9250679016113,42.579345703125,,,1.77917325496674,7644,54.1202163696289,,86.0373764038086,,47.5933074951172,,0.418628990650177,0.143903717398644,0.379382520914078,0,0,0.64102566242218,0.235478803515434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0261643119156361,0.065410777926445,0.0392464660108089,0.0261643119156361,0.065410777926445,0.0392464660108089,0.0392464660108089,0.327053904533386,0.0784929320216179,0.366300374269486,0.013082155957818,0.13082155585289,0.248560965061188,0.013082155957818,0.39246466755867,0.915750920772553,0,0.013082155957818,0,0.156985864043236,0,0.104657247662544,0.117739401757717,0.0261643119156361,0.0261643119156361,0,0.170068025588989,0.013082155957818,0.0261643119156361,0.196232333779335,0,0.065410777926445,0.143903717398644,0,0.0261643119156361,0.0915750935673714,0.013082155957818,0.0915750935673714,0,0,1.60910522937775,0.0784929320216179,0,0.405546844005585,GPRH_NOEW,Historical GPR Index including Excluded Words (1900-2019=100)
01/01/1901,,,,42.4790267944336,40.7912445068359,41.7432632446289,,,1.53239929676056,6852,55.1165771484375,,86.3610305786133,,45.5095367431641,,0.364856988191605,0.0437828376889229,0.335668414831162,0.014594279229641,0,0.539988338947296,0.291885584592819,0.0437828376889229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014594279229641,0,0.0729713961482048,0,0.0583771169185638,0,0,0.32107412815094,0.0437828376889229,0.131348505616188,0.0875656753778458,0.0291885584592819,0.277291297912598,0,0.364856988191605,0.525394022464752,0,0.0437828376889229,0,0.248102739453316,0.014594279229641,0.0583771169185638,0.102159954607487,0,0.0291885584592819,0,0.0875656753778458,0,0.0437828376889229,0.248102739453316,0,0.0291885584592819,0.14594279229641,0,0.014594279229641,0.131348505616188,0,0.014594279229641,0,0,1.44483363628387,0.16053706407547,0,0.233508467674255,GPR_NOEW,Recent GPR Index including Excluded Words (1985-2019=100)
02/01/1901,,,,50.1439399719238,39.0578956604004,55.6581268310547,,,1.80890536308289,6468,65.7431182861328,,82.3879318237305,,65.2862701416016,,0.278293132781982,0.123685836791992,0.32467532157898,0,0,0.711193561553955,0.401978969573975,0.015460729598999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.108225107192993,0.0618429183959961,0.030921459197998,0.108225107192993,0,0.015460729598999,0.32467532157898,0.015460729598999,0.355596780776978,0.0463821887969971,0.0618429183959961,0.401978969573975,0.015460729598999,0.448361158370972,0.726654291152954,0,0.030921459197998,0,0.170068025588989,0,0.139146566390991,0.0927643775939941,0.015460729598999,0.0618429183959961,0,0.170068025588989,0.015460729598999,0,0.371057510375977,0.015460729598999,0.030921459197998,0.247371673583984,0,0.015460729598999,0.0927643775939941,0,0.0927643775939941,0.015460729598999,0,1.6542980670929,0.0618429183959961,0,0.278293132781982,GPRH_AND,Historical GPR Index (broader search criteria) replacing N/2 with AND (1900-2019
03/01/1901,,,,47.9375801086426,53.7733573913574,45.106990814209,,,1.72931253910065,6997,53.7683753967285,,88.609245300293,,50.6014709472656,,0.457338869571686,0.157210230827332,0.414463341236115,0,0.0142918396741152,0.70030015707016,0.228669434785843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0142918396741152,0.0428755171597004,0,0.0428755171597004,0.0428755171597004,0,0.585965394973755,0.0142918396741152,0.343004137277603,0,0.0142918396741152,0.271544933319092,0,0.314420461654663,0.786051154136658,0,0.0142918396741152,0,0.157210230827332,0,0.0428755171597004,0.385879665613174,0.142918393015862,0.0285836793482304,0,0.0285836793482304,0,0,0.385879665613174,0,0,0.614549100399017,0,0.0142918396741152,0.0142918396741152,0,0.114334717392921,0,0,1.68643701076508,0,0,0.285836786031723,GPR_AND,Recent GPR Index (broader search criteria) replacing N/2 with AND (1985-2019=100
04/01/1901,,,,37.9457740783691,33.6575431823731,38.0613822937012,,,1.36886560916901,6867,49.5385437011719,,69.1436309814453,,39.7338600158691,,0.27668559551239,0.0582496002316475,0.291247993707657,0,0,0.495121598243713,0.27668559551239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145624000579119,0.0728119984269142,0.0291248001158237,0.0145624000579119,0.0873743966221809,0,0,0.349497586488724,0.0291248001158237,0.291247993707657,0.0291248001158237,0.0728119984269142,0.262123197317123,0.0291248001158237,0.247560799121857,0.495121598243713,0,0.0145624000579119,0,0.27668559551239,0,0.101936802268028,0.145623996853828,0.0436871983110905,0.0145624000579119,0,0.0582496002316475,0,0,0.247560799121857,0,0.0436871983110905,0.23299840092659,0,0.0145624000579119,0.0145624000579119,0,0.0436871983110905,0,0,1.296053647995,0.0145624000579119,0,0.160186395049095,GPRH_BASIC,Historical Basic GPR Index (narrow search criteria) (1900-2019=100)
05/01/1901,,,,37.3796615600586,29.3001270294189,41.7380981445313,,,1.34844350814819,6971,47.7655944824219,,66.8736724853516,,39.1410713195801,,0.272557735443115,0.0573805756866932,0.229522302746773,0,0,0.573805749416351,0.272557735443115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143451439216733,0.0286902878433466,0.0143451439216733,0.0143451439216733,0.0430354326963425,0.0143451439216733,0.0143451439216733,0.157796591520309,0.0286902878433466,0.200832024216652,0.0143451439216733,0.0430354326963425,0.17214173078537,0,0.157796591520309,0.416009187698364,0,0,0,0.0717257186770439,0.0143451439216733,0.114761151373386,0.100416012108326,0.0286902878433466,0.0573805756866932,0,0.0286902878433466,0.0286902878433466,0.0143451439216733,0.243867456912994,0,0,0.157796591520309,0,0.0143451439216733,0.0286902878433466,0,0.0573805756866932,0,0,1.23368239402771,0.0143451439216733,0,0.100416012108326,GPR_BASIC,Recent Basic GPR Index (narrow search criteria) (1985-2019=100)
06/01/1901,,,,31.6567115783691,19.228235244751,38.675479888916,,,1.14199233055115,7268,42.8387832641602,,66.1925964355469,,42.0108489990234,,0.137589439749718,0.0825536623597145,0.165107324719429,0,0,0.57787561416626,0.206384152173996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0412768311798573,0,0.0137589434161782,0.0412768311798573,0,0,0.19262520968914,0,0.275178879499435,0.0137589434161782,0.0412768311798573,0.0963126048445702,0,0.261419922113419,0.371491461992264,0,0.0137589434161782,0,0.233902037143707,0,0.0963126048445702,0.0963126048445702,0.0137589434161782,0.0412768311798573,0,0.0550357736647129,0,0,0.0687947198748589,0.0137589434161782,0,0.220143094658852,0,0.0137589434161782,0.0275178868323565,0.0137589434161782,0.0137589434161782,0,0,1.07319760322571,0.0275178868323565,0,0.206384152173996,SHAREH_CAT_1,Share of articles Cat.1
07/01/1901,,,,37.2577819824219,24.3427276611328,45.3881874084473,,,1.34404671192169,6845,50.1189308166504,,70.3977432250977,,43.1833610534668,,0.189919650554657,0.0730460211634636,0.189919650554657,0,0,0.74506938457489,0.17531044781208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0292184073477983,0.0146092036738992,0.0438276119530201,0.0146092036738992,0.0438276119530201,0,0.0292184073477983,0.116873629391193,0.0292184073477983,0.321402490139008,0.0584368146955967,0,0.292184084653854,0,0.204528853297234,0.423666924238205,0,0,0,0.0876552239060402,0.0146092036738992,0.102264426648617,0.0438276119530201,0.0146092036738992,0.0730460211634636,0,0.116873629391193,0.0146092036738992,0,0.160701245069504,0.0146092036738992,0.0146092036738992,0.0730460211634636,0,0.0146092036738992,0.0146092036738992,0,0.0292184073477983,0,0,1.21256387233734,0.0292184073477983,0,0.277574867010117,SHAREH_CAT_2,Share of articles Cat.2
08/01/1901,,,,58.1580123901367,46.7183876037598,67.2505722045898,,,2.09800696372986,6673,58.3231391906738,,86.0902099609375,,44.7832107543945,,0.539487481117249,0.0299715269356966,0.284729510545731,0,0.0299715269356966,0.809231221675873,0.674359381198883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149857634678483,0.0149857634678483,0.104900345206261,0.0599430538713932,0.194814920425415,0.0449572913348675,0.0149857634678483,0.35965833067894,0.77925968170166,0.374644100666046,0.0599430538713932,0.0299715269356966,0.269743740558624,0.0149857634678483,0.464558660984039,0.71931666135788,0,0.0299715269356966,0,0.0749288201332092,0,0.254757970571518,0.0149857634678483,0,0.104900345206261,0,0.089914582669735,0.0149857634678483,0.0449572913348675,0.134871870279312,0,0.0599430538713932,0.239772215485573,0,0.0149857634678483,0.0449572913348675,0,0.17982916533947,0,0,2.02307796478272,0.629402041435242,0.0299715269356966,0.269743740558624,SHAREH_CAT_3,Share of articles Cat.3
09/01/1901,,,,41.0899810791016,35.2241096496582,48.4759140014648,,,1.48229050636292,6409,51.0544815063477,,71.6356887817383,,43.586971282959,,0.171633645892143,0.109221406280994,0.374473392963409,0,0.0156030580401421,0.702137589454651,0.296458095312119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0624122321605682,0.0780152902007103,0.109221406280994,0.0156030580401421,0,0.202839761972427,0.327664226293564,0.249648928642273,0.0156030580401421,0.0156030580401421,0.265251994132996,0,0.327664226293564,0.483694791793823,0,0.0156030580401421,0,0.0936183482408524,0,0.109221406280994,0.0624122321605682,0,0.0468091741204262,0,0.0624122321605682,0.0156030580401421,0.0156030580401421,0.140427529811859,0.0156030580401421,0,0.124824464321136,0,0,0.0312061160802841,0,0.0936183482408524,0,0,1.43548130989075,0.249648928642273,0,0.187236696481705,SHAREH_CAT_4,Share of articles Cat.4
10/01/1901,,,,36.3206672668457,25.9037647247314,43.818717956543,,,1.31024098396301,6640,47.3245735168457,,73.8713073730469,,50.8760986328125,,0.286144584417343,0.0451807230710983,0.16566264629364,0,0,0.602409660816193,0.37650603055954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150602413341403,0.0602409653365612,0.0301204826682806,0.0150602413341403,0.0301204826682806,0,0.0301204826682806,0.150602415204048,0.16566264629364,0.301204830408096,0.0150602413341403,0.0451807230710983,0.240963861346245,0,0.33132529258728,0.48192772269249,0,0.0301204826682806,0,0.180722892284393,0,0.150602415204048,0.0602409653365612,0.0150602413341403,0.0451807230710983,0,0.0451807230710983,0.0301204826682806,0.0301204826682806,0.346385538578033,0.0451807230710983,0.0451807230710983,0.210843369364738,0,0.0451807230710983,0.0301204826682806,0.0150602413341403,0.0903614461421967,0,0,1.26506018638611,0.180722892284393,0,0.180722892284393,SHAREH_CAT_5,Share of articles Cat.5
11/01/1901,,,,45.115608215332,41.0772247314453,48.1560897827148,,,1.62751197814941,7066,55.8952903747559,,67.0852661132813,,50.1073455810547,,0.169827342033386,0.155675068497658,0.452872902154923,0,0,0.537786602973938,0.467025190591812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283045563846827,0.0141522781923413,0.0424568355083466,0.0566091127693653,0.0566091127693653,0.0141522781923413,0.0283045563846827,0.0990659520030022,0.183979615569115,0.396263808012009,0.0424568355083466,0.0566091127693653,0.212284177541733,0,0.410416066646576,0.523634314537048,0,0.0283045563846827,0,0.155675068497658,0.0141522781923413,0.12737050652504,0.0849136710166931,0,0.0566091127693653,0,0.0283045563846827,0.0141522781923413,0.0141522781923413,0.367959231138229,0.0283045563846827,0.0566091127693653,0.155675068497658,0,0,0.0707613900303841,0,0.155675068497658,0,0,1.48598921298981,0.0849136710166931,0,0.212284177541733,SHAREH_CAT_6,Share of articles Cat.6
12/01/1901,,,,51.4354667663574,56.6667594909668,45.0583457946777,,,1.8554961681366,7114,54.7076683044434,,76.4510040283203,,53.8786468505859,,0.604441940784454,0.028113579377532,0.506044447422028,0,0,0.702839493751526,0.224908635020256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323306143283844,0.014056789688766,0.028113579377532,0.0702839493751526,0.0983975231647492,0.014056789688766,0.351419746875763,0.126511111855507,0.140567898750305,0.477930843830109,0,0.0983975231647492,0.337362945079803,0,0.309249371290207,0.829350590705872,0.014056789688766,0,0,0.1827382594347,0,0.126511111855507,0.028113579377532,0.014056789688766,0.0983975231647492,0,0.0983975231647492,0,0.0421703681349754,0.140567898750305,0.028113579377532,0.014056789688766,0.0702839493751526,0,0,0.014056789688766,0,0.140567898750305,0,0,1.77115547657013,0.323306143283844,0,0.253022223711014,SHAREH_CAT_7,Share of articles Cat.7
